"","logFC","logCPM","PValue","FDR"
"ENSG00000183092",0.60121286439588,2.54869168274726,0.0143350129144887,1
"ENSG00000137571",-0.628346048221984,6.59373214960873,0.0143477859467765,1
"ENSG00000255143",0.549994899960739,1.03182835136067,0.0143963067658123,1
"ENSG00000137818",-0.733481681294315,3.38815927530408,0.014462066489343,1
"ENSG00000268006",0.677601894051409,1.23555137872359,0.014967418705713,1
"ENSG00000184908",0.853979831512073,0.640810376303375,0.0153187038697328,1
"ENSG00000162552",0.608777817496618,1.3896438572381,0.0153992469718436,1
"ENSG00000233927",-0.618805679546044,1.92380529058491,0.0154009098745307,1
"ENSG00000114923",0.602076621525291,0.608116172037297,0.0154241033644425,1
"ENSG00000131183",0.814148199345466,1.26836556011125,0.0155611172850519,1
"ENSG00000234929",0.594696332215059,0.788456578739746,0.0157729608463748,1
"ENSG00000150779",-0.817492729041394,0.847586739959704,0.0158424570274211,1
"ENSG00000095321",0.607234998219036,1.58841261047518,0.0159570379182539,1
"ENSG00000114554",0.609794073019898,3.63593474414732,0.0159756033906445,1
"ENSG00000184702",0.774099623000318,1.15904430928934,0.0159902816086837,1
"ENSG00000164587",-0.615976686462739,3.2671146464894,0.0162654468075568,1
"ENSG00000259267",0.584505852910644,1.31258674383785,0.0163448069936802,1
"ENSG00000164032",-0.58058406566452,1.15257733517718,0.0165261116229947,1
"ENSG00000240972",-0.645814822734426,0.504526057077187,0.0171614862261631,1
"ENSG00000162302",0.551273945765819,1.8672259574248,0.0172207925011402,1
"ENSG00000004660",0.543209293514353,1.20993963528905,0.017242900768794,1
"ENSG00000011083",0.591996716384826,1.5845604530644,0.0172726352397266,1
"ENSG00000159753",0.65859013623424,1.38956161069318,0.0175411672494375,1
"ENSG00000132024",0.50141846047593,2.12827290801325,0.0175529711316836,1
"ENSG00000072195",0.522332903303489,2.85211629307819,0.0177976070702255,1
"ENSG00000148335",0.594685109362874,1.72487350028163,0.0181850308460134,1
"ENSG00000197136",0.539678399828456,3.02454581575339,0.0182227817149341,1
"ENSG00000167895",0.608165730325359,1.02468845597639,0.0184052508660312,1
"ENSG00000189120",0.624937387247159,1.51478286484634,0.0184689889848685,1
"ENSG00000143947",-0.732010445308487,4.90081150662643,0.0185767184350541,1
"ENSG00000129965",0.812249445145101,4.97418531996723,0.0187609745191808,1
"ENSG00000105701",0.558716885104705,1.20217239515719,0.0188300541001118,1
"ENSG00000276710",0.66482934515182,0.499242116924515,0.0188849161984062,1
"ENSG00000170801",0.697664102154277,1.93934072925191,0.0190145099695278,1
"ENSG00000182899",-0.677130345641703,2.48566012058381,0.0191185253711827,1
"ENSG00000171680",0.67460223725387,3.02949009194993,0.0193316519531665,1
"ENSG00000215417",-0.584029884148522,0.705096388894147,0.0195873957191057,1
"ENSG00000162592",0.632565318498142,1.45230077583991,0.0197477194007991,1
"ENSG00000099949",0.54678076699312,1.42154545431261,0.0197511395461677,1
"ENSG00000114626",0.721602116325945,0.599123586140927,0.0198521480297444,1
"ENSG00000092841",-0.518054752141027,3.09087609020702,0.0199368516164479,1
"ENSG00000116459",-0.543937314239163,2.08164015055489,0.0201571643711747,1
"ENSG00000174871",0.624502481151603,0.72210151119947,0.0202131509921266,1
"ENSG00000269893",-0.773012059547091,0.885187109099154,0.0203142479797373,1
"ENSG00000076043",-0.645451882600088,2.33420386560211,0.0204172123562274,1
"ENSG00000168453",0.636774905455282,1.55127025356939,0.0204719215844817,1
"ENSG00000103199",0.584993775592104,1.32510236696208,0.0206445632809036,1
"ENSG00000108262",0.619547954508522,0.707584996839274,0.0208698245281421,1
"ENSG00000007402",0.655363440197341,3.73896467924201,0.0210802772184404,1
"ENSG00000248746",0.708414229087694,1.60984562987428,0.0211624973052397,1
"ENSG00000108771",0.677264440893711,0.561388189711669,0.0212368337748053,1
"ENSG00000109501",0.510643697765737,2.07411963879375,0.0216608651621535,1
"ENSG00000184205",-0.682946440926371,2.92824880078719,0.0223332592441121,1
"ENSG00000153303",0.528835937852092,1.45284741869538,0.0223959563432759,1
"ENSG00000115041",0.506353843848754,3.08484789365508,0.0228545770469426,1
"ENSG00000184185",0.514824961960311,2.40787422094859,0.0228827025078185,1
"ENSG00000159307",0.583538861915489,3.83639061319691,0.0233011571564666,1
"ENSG00000101017",0.687023820524623,0.805896325569948,0.0233230663724716,1
"ENSG00000154016",0.582105539549843,1.5213920927092,0.0235310787240161,1
"ENSG00000156453",0.53070298055043,2.02670047024708,0.0236183494076749,1
"ENSG00000160808",0.62176714757088,0.760603489093957,0.0239673498159798,1
"ENSG00000198755",-0.532147322005065,4.16983269625516,0.0241449495921492,1
"ENSG00000186642",0.451734631227067,4.13108665064731,0.0244159946914417,1
"ENSG00000185519",0.760729493408925,0.525137829453357,0.0245559469825807,1
"ENSG00000108798",0.511011769661719,1.32113686819656,0.0245698240906904,1
"ENSG00000152467",0.728331016925685,0.855255289674988,0.0248416351218558,1
"ENSG00000129667",0.490775552102275,2.61489409675384,0.0249124381749162,1
"ENSG00000175197",-0.715442226972826,1.40229315186032,0.0251455117761504,1
"ENSG00000125746",0.582305028961118,2.38238866276523,0.0252090638201818,1
"ENSG00000173020",0.524133425987784,3.14712241591865,0.0252517075479347,1
"ENSG00000100228",0.628608908380434,0.786392084891378,0.025427819971212,1
"ENSG00000072163",0.548723181990483,2.24268097460312,0.0256638384789338,1
"ENSG00000177427",0.560546469612702,0.846636908197879,0.0256920783548309,1
"ENSG00000245970",-0.90007785669176,0.95585650674283,0.0257517230179189,1
"ENSG00000227392",0.473617103064864,2.38373254357393,0.0257807398192003,1
"ENSG00000227432",0.512636531918745,1.84254522662494,0.0259373349775841,1
"ENSG00000172809",-0.617287769474685,3.36401730912286,0.0260022170221212,1
"ENSG00000105372",-0.51379632128464,3.87574455816552,0.0262450355251314,1
"ENSG00000177674",0.535993594494734,1.21531847664351,0.0263131321369457,1
"ENSG00000187997",0.679487282195965,1.43336882102716,0.0264619347676831,1
"ENSG00000007314",0.497262166756752,1.88058056904344,0.0266856959285437,1
"ENSG00000136295",0.663789036624388,3.2713786530744,0.0268194181686655,1
"ENSG00000067842",0.801212164292097,2.69416521178223,0.0272912700138257,1
"ENSG00000064545",0.568413950666459,1.30211814530722,0.0275613576120816,1
"ENSG00000173581",0.495521190525692,1.31322130100614,0.0276190662944725,1
"ENSG00000196990",0.84661371569043,0.524684931977553,0.0276354492890687,1
"ENSG00000105419",0.514001540868273,1.22688146946939,0.0276714648400292,1
"ENSG00000142534",-0.630548391186267,4.05002202835867,0.0280341583908726,1
"ENSG00000248484",0.616865064626272,0.774055913187627,0.0283564094741284,1
"ENSG00000110719",0.56550555148664,1.73531266402587,0.0286547854365949,1
"ENSG00000074219",0.572820711923235,0.943160432958477,0.0291044191570892,1
"ENSG00000161847",0.519548606070969,1.53114759370716,0.0291378004094343,1
"ENSG00000132470",0.532371871826459,3.12177238856156,0.029264345084699,1
"ENSG00000255318",0.753644226305574,0.987737937499449,0.0292959329111385,1
"ENSG00000161031",0.59839823545985,1.24594349039846,0.029614597622738,1
"ENSG00000001617",0.615632004857675,2.04889644314416,0.0296476342378974,1
"ENSG00000148297",0.555842730443447,1.38254635126843,0.0297645885254568,1
"ENSG00000130540",0.477308498240154,1.75227531929762,0.0304958048016796,1
"ENSG00000186510",0.733170662217172,0.661976604627139,0.0306028853119277,1
"ENSG00000189043",-0.72154023662056,2.31457406840237,0.0308482479241618,1
"ENSG00000198400",0.48197401241082,2.5532929396488,0.0311237026836869,1
"ENSG00000196273",0.680779726867512,0.80228693571769,0.0312020734405715,1
"ENSG00000275708",-0.548918372846649,2.25660949067113,0.0317604638857836,1
"ENSG00000161513",0.56711137692455,0.914660487739694,0.0318775401856688,1
"ENSG00000181924",-0.436984784373751,2.02848528255962,0.0319296286749633,1
"ENSG00000254510",0.848932669214967,0.109976519891192,0.0321509327668964,1
"ENSG00000180043",0.901694100021132,0.598880488814178,0.0322337432638963,1
"ENSG00000131188",0.529421725838101,1.17105221678991,0.0324900807741987,1
"ENSG00000157734",-0.634038758892203,0.645970299743047,0.0326209127945036,1
"ENSG00000180155",0.712347012475647,1.07499649783284,0.032761137591506,1
"ENSG00000122687",0.6096769265985,0.736226630948066,0.0329199957545081,1
"ENSG00000100416",0.508735299262711,2.08157752555417,0.0329322429949852,1
"ENSG00000164051",-0.486836051690743,0.792439489897466,0.0330875816899795,1
"ENSG00000264235",-0.474120262794864,1.52053202200598,0.0330962639544079,1
"ENSG00000103811",-0.437650208586552,2.70059814513535,0.0332004594807742,1
"ENSG00000169783",0.496725936547956,3.85956844594263,0.0334161755982306,1
"ENSG00000165502",-0.715635699162042,1.57861469355888,0.0334626777844453,1
"ENSG00000188064",0.646856759275542,3.26407171173428,0.0335278342563289,1
"ENSG00000123454",0.751586941697593,1.83875323544908,0.0335943970209607,1
"ENSG00000247627",0.696700310960987,4.27312803707619,0.0337010970190188,1
"ENSG00000204241",0.652779364867097,1.19421462572525,0.0339473867312333,1
"ENSG00000149451",0.710993761529937,0.905450624334569,0.034098290299474,1
"ENSG00000214548",0.519345553038456,2.23343013117746,0.0348704556959943,1
"ENSG00000182774",-0.686453807743349,4.28208347182785,0.0352273297556409,1
"ENSG00000131620",0.487747493123852,4.23477127081189,0.0353126306167684,1
"ENSG00000140854",0.521742435623152,1.85032603051875,0.0355391052604905,1
"ENSG00000164867",0.628004792053945,1.38698279492677,0.035572265586406,1
"ENSG00000176485",0.411974415013709,2.95547819362501,0.0355761887887749,1
"ENSG00000109475",-0.761129984372552,4.37825403267616,0.0358723328124146,1
"ENSG00000125089",0.546184832333818,3.13451643020056,0.0359161854224017,1
"ENSG00000181016",-0.594514281852204,1.13590953143021,0.0361479010552626,1
"ENSG00000181378",0.490438924776486,1.70241574666918,0.0363074388035225,1
"ENSG00000145592",-0.638716995701383,4.48562067782488,0.0370241270517195,1
"ENSG00000138326",-0.740141374765542,6.33522756145943,0.0373232549069177,1
"ENSG00000117450",-0.485038143296195,2.8065271727459,0.0374519855677688,1
"ENSG00000185361",0.544427782713306,0.720182081183564,0.0374710065021883,1
"ENSG00000087086",-0.492583346219979,4.65708119105504,0.0375229642740942,1
"ENSG00000111077",0.612183367980581,0.627699719594424,0.0375623692509918,1
"ENSG00000168028",-0.532685929660413,4.06715995785598,0.037653241614708,1
"ENSG00000172531",0.459930939065358,3.7369116657851,0.0377437927916526,1
"ENSG00000104883",0.683033715124006,0.852043776443023,0.0378115730153937,1
"ENSG00000173915",-0.553564941522333,1.95732087460412,0.0381916103061015,1
"ENSG00000118181",-0.689045965877034,5.37039822040401,0.0381964757599825,1
"ENSG00000164919",-0.562043137377319,2.7352906174566,0.0382308018723998,1
"ENSG00000130758",0.495741324417274,1.2535605316088,0.0384002666076581,1
"ENSG00000114648",-0.40986194957307,2.93349361297552,0.0389004642135981,1
"ENSG00000277758",0.553992867771853,1.20102316568914,0.0389116929277381,1
"ENSG00000172508",0.708419563739461,1.85823821368632,0.0391131533071055,1
"ENSG00000181523",0.595250447899586,1.58003447157001,0.0393205934000075,1
"ENSG00000137841",0.59523966590073,1.16633679175339,0.0394222337613776,1
"ENSG00000258654",0.489133283880827,2.29358565009588,0.0394401643704036,1
"ENSG00000248527",-0.581800158138161,9.34542982572636,0.0395979895356267,1
"ENSG00000128266",0.479939270164946,1.61821782268719,0.0396524121881963,1
"ENSG00000266728",0.482919698449321,1.27966891835296,0.0396606225635815,1
"ENSG00000126432",-0.436708300375984,1.66033335236512,0.0398051566315298,1
"ENSG00000100379",0.670941328827568,0.709462233873852,0.0399174633495219,1
"ENSG00000172689",0.534270442785562,1.1726288998976,0.0401899386714769,1
"ENSG00000128272",-0.469763850995176,3.21810314323526,0.0406578301136264,1
"ENSG00000165643",0.655912606974304,1.42888507247808,0.0407475367832646,1
"ENSG00000132432",-0.700462993176565,1.53905959959858,0.0407647685506379,1
"ENSG00000099889",0.581963771671582,2.9854679373856,0.0407884937648533,1
"ENSG00000167123",0.485229142828938,1.6374532820757,0.0409611342257374,1
"ENSG00000196169",0.466329424323203,2.00548756081004,0.0410516709832385,1
"ENSG00000131469",-0.822648236184579,3.34817417769428,0.04111391165009,1
"ENSG00000269404",0.6980713726131,0.344797067472523,0.0412293732381019,1
"ENSG00000161036",0.744395253251753,0.619476247652702,0.0412446911778903,1
"ENSG00000130720",0.499566015573681,2.10669109661258,0.0413715140884773,1
"ENSG00000089558",0.525700101567782,1.52719627765741,0.0416729656092298,1
"ENSG00000158874",-0.565807114468087,3.04353593682977,0.0416886766086196,1
"ENSG00000167680",0.76420488724013,0.978497388874579,0.0417886706616209,1
"ENSG00000213397",0.592119037182695,1.81915255972538,0.0418148478160474,1
"ENSG00000204624",0.519137179399928,2.33699657068021,0.0418934231094946,1
"ENSG00000130511",0.719729722296086,1.999848798805,0.0419720015480628,1
"ENSG00000160838",0.635255213457621,0.321013499667658,0.042028121029578,1
"ENSG00000142168",-0.546634583682478,2.09872876047375,0.042123624825227,1
"ENSG00000119714",0.565173238123854,0.513001652878257,0.0422399890062847,1
"ENSG00000132622",0.483635183725658,1.2186251722632,0.0427902848323789,1
"ENSG00000134056",-0.490568044623847,1.61081269136836,0.0428392881698307,1
"ENSG00000131748",0.414722926419412,2.23627891874879,0.0431368538674157,1
"ENSG00000124614",-0.533377690553271,3.84691589334572,0.0432415260415088,1
"ENSG00000147123",-0.579362621996811,0.859163090407366,0.0434259570257393,1
"ENSG00000276700",-0.583024226270058,3.39415096172971,0.0435416029724311,1
"ENSG00000188095",0.632593964396152,0.576639628447654,0.0436665002788559,1
"ENSG00000131143",-0.521890739789197,3.18353167550138,0.0439232369134884,1
"ENSG00000147604",-0.596732891675684,4.84875604300348,0.0440969776928381,1
"ENSG00000063176",0.453057125034556,1.84572880779605,0.044113371631211,1
"ENSG00000108479",0.483065781262444,1.72467834997153,0.0443627130859585,1
"ENSG00000164638",0.438990876712712,2.67530364382055,0.0444265856940496,1
"ENSG00000185222",-0.682905758144985,1.22360880052068,0.0444728068980128,1
"ENSG00000144711",0.390906529900823,4.01175855985023,0.0445914472721516,1
"ENSG00000091622",0.495196393890809,2.11269340831709,0.044611765990541,1
"ENSG00000182489",-0.600584379460282,0.833736701429749,0.0447188598345077,1
"ENSG00000261790",0.680371763079569,0.626678129192493,0.0447801095676732,1
"ENSG00000198598",0.677001942291812,2.22578703811746,0.0451170528657099,1
"ENSG00000196358",0.404481073573388,2.883615315937,0.0453708778225434,1
"ENSG00000149781",0.757237382751421,2.13424270620569,0.0462211156872374,1
"ENSG00000238279",-0.639352204448134,1.06669312739339,0.046293624023481,1
"ENSG00000161677",0.657583364911518,0.349400805828685,0.0465449199675179,1
"ENSG00000142347",0.467455682185171,2.53628650513802,0.0465666558084625,1
"ENSG00000232022",0.410149228803142,1.72261666736315,0.0465992681842383,1
"ENSG00000263740",-0.51534837542387,2.42230041698359,0.046611517954758,1
"ENSG00000176108",0.635507511470239,2.22139381337062,0.046778003491492,1
"ENSG00000142765",0.420468135359389,1.13953723941544,0.0467885526117338,1
"ENSG00000071082",-0.613110383478611,4.6277094996194,0.0469646790881399,1
"ENSG00000008516",0.499742862936936,0.912070032038401,0.0469794966821031,1
"ENSG00000159640",0.481521927481598,0.959753679414017,0.0470233712799075,1
"ENSG00000231500",-0.721461883282704,4.51526066947258,0.0470797993637308,1
"ENSG00000105650",0.622718650549928,2.25682138657648,0.0471408380777068,1
"ENSG00000163586",-0.714674638547147,1.69095684758819,0.0471643169415342,1
"ENSG00000198832",0.537361772328551,0.549776290626831,0.047220837409256,1
"ENSG00000073050",0.505528501859794,1.91738974225233,0.0477033001513286,1
"ENSG00000170954",-0.443663942922827,1.33566875333573,0.0481512930584774,1
"ENSG00000116691",0.60994636653467,0.923516706886384,0.0483567743272087,1
"ENSG00000142676",-0.473741692181689,4.00562033756531,0.0487863700414005,1
"ENSG00000197859",0.693070667564797,3.28561905827355,0.0489830735991431,1
"ENSG00000092929",0.775517635511544,1.74714728524551,0.0494630557182692,1
"ENSG00000187595",0.46824014575599,2.92848363233444,0.0500045875075943,1
"ENSG00000168418",0.582408493456236,1.18356001148179,0.0500101294679213,1
"ENSG00000174851",0.449565991154022,1.3370932779309,0.0500689958030263,1
"ENSG00000265401",-0.61880676350173,1.33588215277661,0.0505908227772607,1
"ENSG00000010327",0.596998442487727,1.8864988576011,0.0505982896709683,1
"ENSG00000267706",0.833348104386286,-0.0199188747041232,0.0507369827979213,1
"ENSG00000182324",0.527281350927679,1.0765497716598,0.0508986130875295,1
"ENSG00000133027",0.508532846435635,3.65509268186632,0.0509417123773401,1
"ENSG00000073670",0.456953059423755,1.54584800859412,0.0509456923904063,1
"ENSG00000068971",0.455161625399098,1.72659749266025,0.0512389027377648,1
"ENSG00000040608",0.721751219991063,2.91437335595129,0.0513979171640569,1
"ENSG00000142156",0.483201620796184,2.78221268207034,0.0515768201192568,1
"ENSG00000264813",0.457751189400583,1.47543453054562,0.0518589647270573,1
"ENSG00000198910",0.472427118417476,1.84879337106445,0.051991650871209,1
"ENSG00000268388",0.378725166417894,1.86709320833159,0.0524691536399692,1
"ENSG00000141540",0.456207970933461,2.4867195378259,0.0525984992508761,1
"ENSG00000108298",-0.564652307591499,4.41475415236084,0.0526092869936702,1
"ENSG00000259288",0.411900908373486,1.46593703615146,0.0526390803717297,1
"ENSG00000266714",0.490506123535045,3.60800104472368,0.0528833078667844,1
"ENSG00000170412",0.394166870227128,2.67658222869794,0.0530250701009918,1
"ENSG00000173826",0.431293292103117,1.45266358729476,0.0531484723752005,1
"ENSG00000258913",0.56861294327927,2.56875137685681,0.0532926940900131,1
"ENSG00000117411",0.552770213206591,0.747192212044518,0.0540032479239021,1
"ENSG00000078900",0.75944776452805,3.89345745263333,0.0541718961960636,1
"ENSG00000130182",0.643712236383879,0.378285489765162,0.0545509576203507,1
"ENSG00000058404",0.451710693110684,3.6091267471237,0.0551058141880316,1
"ENSG00000253715",0.582561756287185,1.73383161495797,0.0551175788762199,1
"ENSG00000140264",-0.405926691013842,1.46412529133698,0.0553934458006207,1
"ENSG00000131899",0.442173782454527,2.10397650231324,0.0554251079008633,1
"ENSG00000136943",-0.546921030606825,2.94305754654199,0.0554581363438142,1
"ENSG00000254972",-0.459895518455528,1.24382914398158,0.0555095688485792,1
"ENSG00000007264",0.777671877296994,1.62481643453645,0.0556112465793651,1
"ENSG00000256955",0.733245246779546,0.280075821345561,0.0557234533156252,1
"ENSG00000141750",0.477186070138891,0.803272107903999,0.0558459912320581,1
"ENSG00000196465",-0.449830871305615,0.797923170131341,0.0558875672535977,1
"ENSG00000110092",0.543658264585655,3.36953183681479,0.0558936509875646,1
"ENSG00000267335",0.730007882882774,0.464403677975357,0.0559743462029986,1
"ENSG00000136944",0.464783450253326,3.0086459928282,0.0560013970925589,1
"ENSG00000206503",-0.604399826580445,2.39566592770519,0.0560385486153459,1
"ENSG00000166128",-0.384302804571587,3.60655404557471,0.0561401242766096,1
"ENSG00000161204",-0.440561263570121,1.32999793224399,0.0562446348081101,1
"ENSG00000028137",0.426178357025468,2.19484812825674,0.0563238025248436,1
"ENSG00000254458",0.811854459675916,0.161339860752277,0.0564087345445156,1
"ENSG00000021762",0.552266014020679,3.85381157551004,0.0566381559788602,1
"ENSG00000114841",0.418232602619434,3.39204506601778,0.0567155912655308,1
"ENSG00000274760",-0.544993000490595,1.52648837465197,0.0569505254530198,1
"ENSG00000255306",0.559809164946185,0.476262608391271,0.0569688846286309,1
"ENSG00000167281",0.631227452455812,6.02236413323364,0.0570094955496029,1
"ENSG00000258302",-0.372893714102868,2.30967609982809,0.0570148879939517,1
"ENSG00000106683",0.413192077698176,2.27606327672274,0.0570426102757054,1
"ENSG00000163995",0.46428627592669,3.8719011291386,0.0575321312348688,1
"ENSG00000117632",-0.634080879499772,2.64707150925119,0.057750616182818,1
"ENSG00000278214",0.509138538658156,0.667673619424153,0.057899652187126,1
"ENSG00000116793",-0.405313754625823,2.92636573196038,0.0581360078054263,1
"ENSG00000034510",-0.512250636587239,2.07346641601193,0.0581486370156717,1
