"X","logFC","logCPM","PValue","FDR","GeneID","Chr","Start","End","Strand","Length"
334,-11.3064294017503,10.6452116241732,2.0701901807138e-06,4.30477781695486e-05,"lmo0834","AL591824.1",864824,865537,"+",714
118,-11.1560305671523,10.5027772146303,3.38477167276179e-06,6.83723877897881e-05,"lmo0252","AL591824.1",267530,267916,"+",387
509,-11.3232925526383,10.6625702736587,3.78462332815966e-06,7.43257970280245e-05,"cobD","AL591824.1",1196097,1197182,"+",1086
427,-11.3654979183661,10.700990561741,3.90187954336616e-06,7.45575361394561e-05,"lmo1032","AL591824.1",1061291,1062115,"+",825
211,-2.73000501376272,11.6991392944529,4.2102405429136e-06,7.83326332589451e-05,"lmo0527","AL591824.1",562789,564264,"+",1476
169,-11.0787817337387,10.4364599529594,4.42058261309405e-06,8.01372283963459e-05,"lmo0391","AL591824.1",414928,415227,"+",300
896,-11.1377878596036,10.489464305777,4.54840327647388e-06,8.03930279116758e-05,"lmo2078","AL591824.1",2157383,2157844,"-",462
431,-11.3107804973461,10.6461136070124,5.0056645729263e-06,8.42659026447708e-05,"lmo1037","AL591824.1",1067704,1068526,"-",823
667,-11.3110987891566,10.645660144176,5.00589520662005e-06,8.42659026447708e-05,"comC","AL591824.1",1583928,1584638,"-",711
129,-2.86008790872366,11.822798963819,5.23450650891759e-06,8.5730001191832e-05,"lmo0288","AL591824.1",311830,313662,"+",1833
764,-2.62058704401165,11.5957076599077,5.3353890416416e-06,8.5730001191832e-05,"ffh","AL591824.1",1873731,1875116,"-",1386
92,-11.2254643945386,10.567197101079,6.37536608261454e-06,0.000100164084897966,"lmo0174","AL591824.1",172903,173208,"-",306
930,-3.44518661963034,11.4242851958188,7.19093380153862e-06,0.000110521526036691,"lmo2138","AL591824.1",2221671,2223128,"-",1458
825,-2.58238357203399,11.5585152528048,1.11975066591189e-05,0.000168439089531852,"lmo1915","AL591824.1",1988159,1989802,"+",1644
947,-1.01247672841951,11.9966243667545,1.14881293814444e-05,0.000169210572347525,"lmo2193","AL591824.1",2281203,2282279,"-",1077
315,-11.1128811010833,10.4529920751616,1.38829547424043e-05,0.000200311204140405,"lmo0758","AL591824.1",783901,784788,"+",888
627,-11.1550535953563,10.4911814454155,1.4204736720632e-05,0.000200854977229736,"lmo1453","AL591824.1",1485708,1486412,"-",705
56,-10.9349833544957,10.2884576134451,1.72645249981443e-05,0.000235024400090018,"lmaD","AL591824.1",121664,122092,"+",429
189,-10.9307372746284,10.2855814990293,1.72860944903549e-05,0.000235024400090018,"lmo0431","AL591824.1",452524,453093,"+",570
258,-11.1180876927606,10.4607431852925,1.90298022738145e-05,0.000253850381275224,"lmo0677","AL591824.1",712208,712480,"+",273
1144,-1.31225204533262,11.3247986526401,2.494494911393e-05,0.000326594055991639,"rplO","AL591824.1",2696771,2697211,"-",441
515,-10.9606054256005,10.3094981489435,3.1895541742835e-05,0.000397921383082758,"lmo1178","AL591824.1",1206590,1207111,"+",522
413,-10.9476513175167,10.2981415003224,3.20434961882464e-05,0.000397921383082758,"lmo1009","AL591824.1",1039297,1039749,"+",453
776,-11.0479449319402,10.3877677971925,3.20813562032776e-05,0.000397921383082758,"lmo1827","AL591824.1",1902484,1903101,"-",618
651,-11.0644786951769,10.4078783463251,3.28712562349498e-05,0.000400689278588095,"lmo1507","AL591824.1",1537815,1538501,"+",687
874,-10.7508146784127,10.1057954628989,3.80764909269074e-05,0.00045627252686989,"lmo2021","AL591824.1",2100845,2101366,"-",522
474,-10.9641664857398,10.3120801449012,4.22990966822065e-05,0.000493479671740703,"lmo1108","AL591824.1",1145211,1145711,"-",501
285,-10.9475637431179,10.2953748307129,4.25774539974298e-05,0.000493479671740703,"lmo0710","AL591824.1",742578,742979,"+",402
705,-10.7420070495669,10.0959766667571,5.13786413241693e-05,0.000577458609361692,"lmo1639","AL591824.1",1683635,1684216,"-",582
632,-10.7374992552946,10.0921546418279,5.14567077649033e-05,0.000577458609361692,"lmo1463","AL591824.1",1496801,1497196,"-",396
410,-2.41266860839859,11.3874967542381,5.53450737078599e-05,0.000611390111116515,"lmo1004","AL591824.1",1035021,1036055,"+",1035
139,-2.32170758779273,11.3013330143289,5.99556129414106e-05,0.000652132589993497,"lmo0311","AL591824.1",336541,337161,"+",621
266,-1.91702679255052,11.4769849875742,6.68963633249327e-05,0.000716601952586779,"lmo0688","AL591824.1",721824,723737,"+",1914
1003,-10.7303329517701,10.0846434032805,6.92007648539302e-05,0.000730222996294457,"lmo2295","AL591824.1",2379004,2379399,"-",396
728,-10.8572799507752,10.204949277851,7.21921482908279e-05,0.000749481369029277,"lmo1691","AL591824.1",1756130,1756617,"-",488
346,-1.64588830884008,11.6176264766826,7.3145989339491e-05,0.000749481369029277,"lmo0862","AL591824.1",900303,901835,"+",1533
1152,-2.08829381848406,11.0860242835826,7.62959150926199e-05,0.000770588742435461,"rplD","AL591824.1",2704433,2705056,"-",624
1236,-1.59021694706696,11.5661113199728,7.86965381810413e-05,0.000783640175971778,"lmo2819","AL591824.1",2903200,2904402,"-",1203
815,-2.32538028681974,11.3026760674582,8.72909815792065e-05,0.000857148944118042,"aspB","AL591824.1",1970343,1971524,"-",1182
649,-10.8857422334311,10.2259875624286,9.51693705245805e-05,0.000909628907045325,"lmo1505","AL591824.1",1535439,1536134,"-",696
1255,-10.77271301393,10.1238971303402,9.52086833399633e-05,0.000909628907045325,"lmo2846","AL591824.1",2934709,2935070,"-",362
568,-10.90961142101,10.2529291432863,9.72265060078972e-05,0.000909696673152003,"lmo1309","AL591824.1",1335932,1336438,"-",507
174,-10.9734618314959,10.3109023088818,9.77891756146425e-05,0.000909696673152003,"lmo0403","AL591824.1",426190,426606,"+",417
1038,-2.29329855036418,11.2698975465823,0.000110797140704973,0.00101731920101839,"lmo2341","AL591824.1",2409875,2410993,"-",1119
1212,-1.7493317954017,12.7046302419687,0.000116950829137259,0.00104762833743196,"lmo2775","AL591824.1",2858196,2860364,"-",2169
1120,-2.38642382790712,11.3574468093155,0.000117061723701733,0.00104762833743196,"lmo2550","AL591824.1",2625414,2626361,"-",948
336,-1.58934139458071,11.5602082768903,0.000129131812092249,0.00114120238936525,"lmo0847","AL591824.1",885440,886882,"+",1443
377,-2.3806626924394,11.3549727454435,0.000135543928788899,0.00118308095868829,"lmo0917","AL591824.1",952318,953769,"+",1452
1261,-1.53105786401098,11.5076093182282,0.000140076426617601,0.00120773211730053,"lmo2854","AL591824.1",2942216,2943079,"-",864
1056,-1.91136212278593,12.4544618159072,0.00015165236336089,0.00129178579392951,"lmo2378","AL591824.1",2454695,2457103,"+",2409
933,-10.6716279136974,10.0233039575931,0.000161625875201958,0.00132861222776116,"lmo2141","AL591824.1",2225471,2225944,"+",474
582,-10.6540607042157,10.0053601554883,0.00016251776948174,0.00132861222776116,"lmo1345","AL591824.1",1370108,1370431,"-",324
162,-1.52318364364302,11.4996701463987,0.00016495987442583,0.00132861222776116,"lmo0372","AL591824.1",398210,399652,"+",1443
1235,-1.52586369155592,11.5011711068324,0.000165044790922023,0.00132861222776116,"lmo2817","AL591824.1",2900594,2901784,"-",1191
280,-2.2557354444122,11.2320300286859,0.000165371819014119,0.00132861222776116,"lmo0705","AL591824.1",738191,739711,"+",1521
518,-10.8294808414861,10.1735157431779,0.000169767333576978,0.00133822987481402,"lmo1182","AL591824.1",1209821,1210462,"+",642
521,-2.22435375301955,11.2050474661582,0.00017035458095228,0.00133822987481402,"lmo1186","AL591824.1",1211869,1212990,"+",1122
1105,-2.21247575058095,11.192070708219,0.00017575855827037,0.00136550879886979,"lmo2521","AL591824.1",2599548,2600282,"-",735
865,-2.1631193595938,11.1455855494372,0.000186620235194405,0.00143413593785265,"lmo1999","AL591824.1",2072205,2073269,"-",1065
188,-2.26204434217944,11.2344034944134,0.000199056361146319,0.0015055011734799,"lmo0428","AL591824.1",447804,448910,"+",1107
236,-10.5187274900561,9.87372304627176,0.000200165643998742,0.0015055011734799,"lmo0599","AL591824.1",640300,640632,"+",333
472,-10.5971706264111,9.94901494618354,0.00020885095151672,0.00155429076549812,"lmo1107","AL591824.1",1144533,1144928,"-",396
650,-2.22197110340757,11.1973351534218,0.000212061963741566,0.00155986967572429,"lmo1506","AL591824.1",1536143,1537648,"-",1506
1048,-1.07579940691646,11.6387518655604,0.000215712095204956,0.00155986967572429,"lmo2355","AL591824.1",2423480,2424721,"-",1242
82,-2.28547368633348,11.2617882684384,0.000216219559011288,0.00155986967572429,"lmo0153","AL591824.1",150232,151173,"+",942
213,-2.15145441446092,11.1345947310814,0.000225254006362895,0.00160863214645017,"lmo0529","AL591824.1",565764,567014,"+",1251
1051,-1.55833976350526,11.5342012715179,0.000236422069387123,0.00167150403056696,"lmo2363","AL591824.1",2433224,2434618,"+",1395
41,-2.25745818251926,11.2293830712457,0.000239089892213103,0.00167362924549172,"lmo0089","AL591824.1",97381,98412,"+",1032
48,-10.3728544044577,9.72978851278007,0.000244158458873288,0.00169235323944524,"lmo0102","AL591824.1",108320,108610,"+",291
981,-1.41910840886664,12.9568600155785,0.000307173962249361,0.00210846593505144,"addB","AL591824.1",2356325,2359798,"-",3474
436,-2.1502398260143,11.1308645411352,0.000327466836611549,0.00222614474504197,"lmo1042","AL591824.1",1071462,1072685,"+",1224
618,-2.04263920195472,11.030974717903,0.000370351204099464,0.00249045857298228,"lmo1436","AL591824.1",1468221,1469432,"-",1212
1181,-10.5497502673458,9.9015877330927,0.000373392657335391,0.00249045857298228,"lmo2707","AL591824.1",2780577,2780798,"-",222
690,-10.6676616602959,10.0149371766816,0.000381758915214624,0.0025224631126798,"lmo1618","AL591824.1",1660923,1661363,"-",441
603,-2.16342654311998,11.1355365523805,0.00039425208967883,0.0025808909944716,"lmo1392","AL591824.1",1418803,1420095,"+",1293
123,-2.13846111326338,12.1041202484129,0.000424666338447407,0.00275448716772768,"lmo0279","AL591824.1",302008,304140,"+",2133
407,-10.592742097296,9.94214410404287,0.000495496222409741,0.00318468935676079,"ptsH","AL591824.1",1032924,1033190,"+",267
831,-1.29057091065891,11.2755015234571,0.000532612245992731,0.0033656962001671,"aroF","AL591824.1",2003145,2004311,"-",1167
28,-1.41814361064953,11.3856176193132,0.000533179596066075,0.0033656962001671,"lmo0060","AL591824.1",64950,66146,"+",1197
875,-2.83738232734948,10.8210292678344,0.000612005663931996,0.0038290973840701,"lmo2022","AL591824.1",2101371,2102477,"-",1107
387,-2.07617372142653,11.0495303430741,0.000757564215271298,0.00469822719470884,"lmo0945","AL591824.1",980177,981307,"+",1131
765,-10.2521360917392,9.61138810277342,0.000784847353033769,0.00482510503125978,"lmo1802","AL591824.1",1875129,1875461,"-",333
589,-10.2957709374416,9.65473630326797,0.000815181250802899,0.00496838917515215,"lmo1352","AL591824.1",1377410,1377682,"-",273
670,-2.14088825023242,11.1042059915935,0.000845744212210325,0.00511060818831367,"hemA","AL591824.1",1593100,1594407,"-",1308
294,-10.5492201473601,9.89843207629896,0.000871284159457326,0.00522032119268076,"lmo0719","AL591824.1",749985,750311,"+",327
1248,-1.93561683038707,10.9199246354371,0.000889479468402332,0.00528455448874327,"lmo2835","AL591824.1",2922429,2923223,"-",795
901,-2.03467363991356,11.0156811917696,0.000899903639496443,0.00530193227603321,"lmo2084","AL591824.1",2161161,2162054,"-",894
1130,-1.90947850236495,10.896392089734,0.00091960732241559,0.00537324278469275,"lmo2578","AL591824.1",2658966,2659841,"+",876
744,-1.47380763432355,12.0376111482067,0.000942060820825892,0.00545931967478611,"gatA","AL591824.1",1824936,1826387,"-",1452
328,-1.32276174210063,11.2970855739005,0.000958513496760664,0.00550950440820967,"lmo0807","AL591824.1",834845,835939,"+",1095
1080,-1.99343784286152,10.9715104723612,0.00100407651498233,0.00570100078149076,"tpi","AL591824.1",2529184,2529939,"-",756
796,-10.1482139137458,9.5094840508082,0.00101572839049171,0.00570100078149076,"lmo1854","AL591824.1",1931026,1931319,"-",294
279,-10.1815319548252,9.54119721545519,0.00101601994125578,0.00570100078149076,"lmo0704","AL591824.1",737743,738171,"+",429
1012,-10.2523311624362,9.60949146282197,0.00105863047479983,0.00588314939126928,"lmo2307","AL591824.1",2388528,2388710,"-",183
1216,-9.70750460747452,9.08210423887486,0.00106898951646971,0.00588314939126928,"bvrC","AL591824.1",2872889,2872921,"-",33
846,-1.77610505440744,10.770789254079,0.00107344592853428,0.00588314939126928,"lmo1964","AL591824.1",2037953,2038840,"-",888
467,-10.3097762079048,9.66635339107407,0.00109186726940857,0.00593807814978351,"lmo1095","AL591824.1",1129412,1129816,"+",405
672,-1.76667147466406,10.7595136658844,0.00111814278710368,0.00603455687391071,"dnaI","AL591824.1",1597499,1598422,"-",924
970,-2.06574289951702,11.0413481188574,0.00124581468581155,0.00660050228292578,"lmo2247","AL591824.1",2336515,2337399,"-",885
1098,-1.967886366258,10.9454569570912,0.00124998169138341,0.00660050228292578,"ftsE","AL591824.1",2584055,2584741,"-",687
348,-1.97331513582208,10.9484042956419,0.00125101457696189,0.00660050228292578,"lmo0864","AL591824.1",902773,903840,"+",1068
254,-1.93778987859645,10.9159939702382,0.00129323680535638,0.00677272904731084,"lmo0667","AL591824.1",704452,705387,"+",936
83,-1.90306049101122,10.8864036442976,0.00133823095379527,0.00695683297303866,"lmo0154","AL591824.1",151186,151890,"+",705
282,-1.23358804898466,11.2090410052664,0.0013814324290448,0.00705576488846262,"lmo0707","AL591824.1",740610,741899,"+",1290
1158,-1.87707551173411,10.8599819749442,0.00138629881375334,0.00705576488846262,"lmo2648","AL591824.1",2720497,2721489,"-",993
701,-1.88266021850372,10.862338184884,0.00138720130056054,0.00705576488846262,"lmo1636","AL591824.1",1680644,1681564,"+",921
26,-1.1084816063687,12.8775011683314,0.00140701756306945,0.00710543869350073,"lmo0057","AL591824.1",60948,64154,"+",3207
401,-10.2682213173326,9.62358345650617,0.00142224254349162,0.00713138637055729,"lmo0983","AL591824.1",1014540,1015019,"+",480
374,-10.3328006957961,9.68734617590927,0.00145735362306442,0.00725597895427142,"lmo0914","AL591824.1",950363,950668,"+",306
591,-1.29294492620253,11.2712476234631,0.00154371337664173,0.00760526653654597,"lmo1357","AL591824.1",1381201,1382565,"+",1365
682,-2.06770859828958,11.0337679187251,0.00154902175567556,0.00760526653654597,"lmo1593","AL591824.1",1635146,1636285,"-",1140
287,-2.00532113516425,11.9727796627124,0.00161905600088872,0.00789429374226431,"lmo0713","AL591824.1",743782,745434,"+",1653
478,-1.94968138046326,10.926135394416,0.00171550836656253,0.00828228349918922,"lmo1119","AL591824.1",1156384,1157241,"-",858
1074,-1.96330348744998,10.9402903131944,0.00172205894537598,0.00828228349918922,"lmo2422","AL591824.1",2492684,2493379,"-",696
973,-1.82320263152302,10.8104866336374,0.00174956693340196,0.00835772852645394,"lmo2249","AL591824.1",2338420,2339418,"+",999
1087,-1.07897978689951,11.0630464000525,0.00177253575597874,0.00841062268105348,"lmo2481","AL591824.1",2556514,2557167,"-",654
955,-1.15764692554915,11.1362869488349,0.00184701966827076,0.00870561936978283,"hemE","AL591824.1",2301260,2302321,"-",1062
111,-1.64577726675588,10.6447518331556,0.00188624721575398,0.00882330329003779,"cysE","AL591824.1",258856,259470,"+",615
81,-10.2330796787174,9.58830265053155,0.00190905678287201,0.00882330329003779,"lmo0148","AL591824.1",146666,146705,"+",40
1131,-10.222738888148,9.57994115634467,0.00190942772754707,0.00882330329003779,"lmo2579","AL591824.1",2659852,2660145,"+",294
278,-10.3628815016777,9.71227934305636,0.00193883370438193,0.00883941124027181,"lmo0703","AL591824.1",737269,737733,"+",465
38,-1.26565446149366,13.9033766422945,0.00195514701559997,0.00883941124027181,"lmo0086","AL591824.1",88888,94767,"+",5880
821,-10.4283954316813,9.77813409674645,0.00196235082302226,0.00883941124027181,"lmo1908","AL591824.1",1981299,1981634,"-",336
179,-10.4217092991579,9.77143577211457,0.00196292441969261,0.00883941124027181,"lmo0416","AL591824.1",439009,439212,"+",204
770,-0.957575600202893,10.9533003295332,0.00205764467931705,0.00920730878656429,"lmo1819","AL591824.1",1892603,1893478,"-",876
848,-1.85403995584453,10.8286461120939,0.00210677050891434,0.00936784119372603,"lmo1966","AL591824.1",2040274,2040933,"+",660
267,-1.66614029932784,10.6575943126414,0.00229132878871701,0.0101248090851433,"lmo0689","AL591824.1",723750,724658,"+",909
244,-1.61186050654982,12.1636425365712,0.00232114333399101,0.0101928468144823,"lmo0630","AL591824.1",670309,672339,"+",2031
1193,-1.09800052580885,12.6445178034201,0.00234299017022861,0.0102252719157508,"lmo2734","AL591824.1",2807459,2810107,"+",2649
794,-10.0414624379476,9.40209445001736,0.00241972378984025,0.0104352968504118,"lmo1852","AL591824.1",1928543,1928785,"-",243
610,-1.85137141198189,10.8336017324302,0.00242063463008137,0.0104352968504118,"lmo1421","AL591824.1",1451813,1452799,"+",987
545,-10.1350318821475,9.49391601963566,0.00249353474348972,0.010684418567559,"lmo1229","AL591824.1",1254459,1254722,"+",264
85,-0.695025614042848,11.2689623555331,0.0025107522571052,0.0106933846130926,"lmo0162","AL591824.1",162467,163459,"+",993
464,-2.346860116885,10.3435664505328,0.00255595474685152,0.0108207185989463,"lmo1093","AL591824.1",1128206,1129030,"+",825
506,-1.82289167477044,10.8007482325397,0.00265705724433509,0.0111245600474314,"lmo1164","AL591824.1",1190547,1191542,"+",996
494,-1.80425425463543,10.7850188905081,0.00265919469309179,0.0111245600474314,"lmo1146","AL591824.1",1177116,1177865,"+",750
952,-1.4803304607133,10.4822716648576,0.00294872754453501,0.0122632374940368,"lmo2200","AL591824.1",2288971,2289423,"-",453
1204,-9.81189247872076,9.17862255235582,0.00303533371354647,0.0125495961139027,"lmo2752","AL591824.1",2830039,2830082,"+",44
573,-1.81452359670146,10.7896353668426,0.00319507682218641,0.0130482398550371,"cdsA","AL591824.1",1341879,1342667,"+",789
923,-1.80339647829828,10.7829121179666,0.00319613806204173,0.0130482398550371,"lmo2120","AL591824.1",2200723,2201544,"-",822
302,-1.69302686831889,10.6760337353874,0.00321130655555367,0.0130482398550371,"lmo0735","AL591824.1",765683,766354,"+",672
138,-10.066868300622,9.42416165828217,0.00326572691897566,0.0131935367526617,"lmo0305","AL591824.1",331021,331059,"+",39
1082,-1.64283758783854,10.6342300590845,0.00337416154846471,0.0135541603111622,"lmo2464","AL591824.1",2538588,2539196,"-",609
425,-1.32568799058468,10.3358995580909,0.0034574475344432,0.0137969720603601,"lmo1028","AL591824.1",1057067,1057276,"-",210
607,-1.88387897235714,10.8508133814124,0.00347363653004823,0.0137969720603601,"lmo1418","AL591824.1",1448315,1449583,"-",1269
1146,-1.97809786360417,9.98235101067139,0.00350307262477322,0.0138219810230587,"rpmD","AL591824.1",2697267,2697446,"-",180
885,-1.74977385503606,10.7290412154787,0.00351903335806303,0.0138219810230587,"lmo2041","AL591824.1",2124114,2125052,"-",939
925,-0.682379908007858,11.2514336461364,0.00354610365176477,0.0138513551480536,"lmo2124","AL591824.1",2205709,2207016,"-",1308
716,-1.62910486617463,11.6116605637628,0.00374164209815656,0.0145348404582236,"menE","AL591824.1",1725584,1726993,"-",1410
911,-1.863295187508,11.8319931449147,0.00381004254828593,0.0147196725772577,"lmo2099","AL591824.1",2177571,2179577,"-",2007
263,-1.80908848125673,10.7843937057832,0.00383309984598539,0.0147282695169112,"lmo0685","AL591824.1",719653,720504,"+",852
741,-0.958381154012535,10.9439308661037,0.0040503336003368,0.01545265794571,"lmo1747","AL591824.1",1817112,1817879,"-",768
1103,-0.978046778806317,10.9597073544815,0.00406533858260545,0.01545265794571,"lmo2516","AL591824.1",2594908,2595543,"+",636
10,-1.62952231704946,10.6199002218754,0.00408770331181147,0.0154545788312872,"lmo0021","AL591824.1",24950,25351,"+",402
6,-9.90617010729343,9.2693428170757,0.00428649400473632,0.0161199535178116,"lmo0012","AL591824.1",15882,15921,"+",40
963,-10.0529902364746,9.41020340752173,0.00438936385119554,0.0164194721841018,"lmo2228","AL591824.1",2317644,2317841,"-",198
65,-1.6957178327466,10.6796387249375,0.00444622083485828,0.0164731331552228,"lmo0126","AL591824.1",129218,129697,"+",480
913,-1.66663137048768,10.6605211271924,0.00445030895706868,0.0164731331552228,"lmo2101","AL591824.1",2181329,2182216,"+",888
676,-1.89318016434197,10.8631384992396,0.00449275405024825,0.0164756287488542,"accD","AL591824.1",1612395,1613279,"-",885
376,-10.218238760365,9.57303334675716,0.00449759030909316,0.0164756287488542,"lmo0916","AL591824.1",951956,952306,"+",351
298,-2.48242986536257,10.4731965449105,0.00458177821408461,0.0166975113265867,"lmo0724","AL591824.1",755308,756036,"+",729
1159,-1.41826932456351,10.4187899162931,0.00463617614216419,0.0168091104231286,"lmo2651","AL591824.1",2723159,2723593,"-",435
486,-1.67398920583674,10.6564845705368,0.00466949679348039,0.0168435420050543,"lmo1130","AL591824.1",1163277,1163996,"-",720
1239,-1.75691408010888,11.7272512197598,0.00480849771579314,0.0172485565579176,"lmo2823","AL591824.1",2910085,2911326,"-",1242
833,-1.74123801085732,10.7224311590706,0.00483057170928952,0.0172485565579176,"lmo1930","AL591824.1",2004977,2005942,"-",966
1035,-0.918508274554335,10.9048620193592,0.00497608959324958,0.0176788710674746,"lmo2337","AL591824.1",2406161,2406913,"-",753
455,-1.6312907821819,10.6121558197228,0.00517523190784335,0.0180695987886299,"lmo1082","AL591824.1",1116532,1117092,"+",561
281,-1.61274534146386,10.5980719371236,0.00518997238819376,0.0180695987886299,"lmo0706","AL591824.1",739723,740598,"+",876
1107,-1.60868278572039,10.5963309284758,0.00519180872539091,0.0180695987886299,"atpF","AL591824.1",2610592,2611104,"-",513
985,-9.55432454152588,8.92782179214515,0.00519703923736394,0.0180695987886299,"lysA","AL591824.1",2364728,2364747,"-",20
729,-1.81982016313135,10.7922603928557,0.00521385877352262,0.0180695987886299,"lmo1693","AL591824.1",1756864,1757673,"-",810
938,-1.6811062566264,10.6641531579935,0.00533997077163573,0.0184163870026657,"lmo2162","AL591824.1",2245143,2245883,"-",741
951,-9.68768368448315,9.05637184686619,0.00545208928824289,0.0186216474481074,"lmo2199","AL591824.1",2288524,2288554,"-",31
91,-9.68832482478662,9.05793601841833,0.0054521655187528,0.0186216474481074,"lmo0167","AL591824.1",166646,166692,"+",47
397,-1.67559081204092,10.6567191378107,0.00560953235867448,0.0190670162383791,"lmo0979","AL591824.1",1010313,1011077,"+",765
1206,-0.861106383849848,10.8501047613685,0.00571620665868878,0.0193366416636027,"lmo2764","AL591824.1",2845613,2846497,"+",885
434,-1.53827986727075,10.5261703072187,0.00579287916460612,0.0195026931875073,"lmo1040","AL591824.1",1069821,1070492,"-",672
940,-1.64232901853449,11.6187578048156,0.00586479927275159,0.0196512468523003,"lmo2172","AL591824.1",2253221,2254804,"-",1584
391,-1.64136985951814,10.6242865607869,0.00591695744706376,0.0197324948824249,"lmo0960","AL591824.1",992978,993886,"+",909
710,-1.01246529319184,10.9870631880113,0.00604575346046261,0.0200673600776857,"lmo1646","AL591824.1",1695040,1696164,"-",1125
250,-2.43040110259405,10.4152877692086,0.00617328510691971,0.0203949185541693,"lmo0664","AL591824.1",703128,703691,"+",564
292,-1.76701273208511,10.7417633754045,0.00654401088454909,0.0215161609506542,"lmo0718","AL591824.1",749219,749863,"+",645
